account length;location code;user id;credit card info save;push status;add to wishlist;desktop sessions;app sessions;desktop transactions;total product detail views;session duration;promotion clicks;avg order value;sale product views;discount rate per visited products;product detail view per app session;app transactions;add to cart per session;customer service calls;churn
21;510;3835976;no;yes;31;136;23;23;90;271;84;179,1;89;8,06;9,5;7;2,57;6;0
129;510;3326181;no;no;0;334;57;16;118;192;104;191;83;8,59;10,4;6;2,81;0;1
104;415;3305255;no;no;0;131;22;11;77;131;117;264,7;63;11,91;13;6;3,51;0;0
93;408;4135190;no;yes;21;134;23;14;105;163;128;186,6;90;8,4;11,8;2;3,19;4;1
63;415;3947447;no;no;0;278;47;23;102;266;114;224,1;118;10,08;13,1;4;3,54;4;1
161;415;3537096;no;no;0;105;18;18;70;215;122;223,6;126;10,06;7,8;5;2,11;0;0
50;510;3956002;no;no;0;189;32;17;94;204;104;151,8;124;6,83;11,6;8;3,13;3;0
103;408;3729816;no;yes;24;112;19;20;85;240;102;268,3;81;12,07;6,9;4;1,86;1;0
84;415;4007253;no;yes;33;159;27;13;106;150;101;213,4;108;9,6;13;18;3,51;1;0
92;510;3447470;no;no;0;212;36;19;105;225;118;221,3;105;9,96;9;4;2,43;1;0
77;415;3788572;no;no;0;142;24;26;112;306;111;196,5;82;8,84;9,9;1;2,67;1;0
64;415;3459140;yes;no;0;347;59;21;55;250;79;275,4;102;12,39;13,3;9;3,59;1;1
159;415;3405460;no;yes;15;114;19;12;102;145;146;195,2;137;8,78;11,8;9;3,19;1;0
110;415;3698024;yes;yes;27;268;46;22;103;263;74;178,1;106;8,01;8,3;2;2,24;1;1
138;510;3958595;no;no;0;171;29;10;117;115;128;224,5;115;10,1;17;4;4,59;3;0
178;408;3594587;no;no;0;275;47;16;150;188;62;147,1;126;6,62;13,6;3;3,67;1;0
38;415;3755439;no;yes;31;197;34;21;118;250;70;298,9;104;13,45;3,9;2;1,05;0;0
50;415;3613779;no;yes;35;193;33;11;97;135;101;216,2;101;9,73;7,9;2;2,13;2;0
45;510;3758934;no;yes;26;92;16;13;104;151;119;63,3;103;2,85;7,7;5;2,08;1;0
70;510;3954757;no;no;0;126;21;12;99;142;106;255,9;96;11,52;9,6;2;2,59;0;0
147;510;4217205;no;yes;33;252;43;20;107;234;110;213,4;87;9,6;10,4;6;2,81;3;0
94;510;3798805;no;no;0;191;32;13;108;152;95;144,7;97;6,51;7,5;5;2,03;1;0
179;510;3482150;no;no;0;116;20;17;101;202;99;181,9;103;8,19;11,6;5;3,13;0;0
116;415;4179128;no;no;0;217;37;18;91;216;95;148,1;76;6,66;11,3;3;3,05;2;0
59;510;3514226;no;no;0;179;31;20;80;233;99;175,8;105;7,91;14,7;3;3,97;0;0
165;415;3306630;no;no;0;208;35;14;109;165;94;54,5;91;2,45;7,9;3;2,13;0;0
133;408;3879137;no;no;0;277;47;19;138;228;117;117,3;103;5,28;12,8;4;3,46;2;1
140;415;3723987;no;no;0;125;21;14;84;168;121;260,6;94;11,73;8,4;4;2,27;1;0
93;408;4085183;no;yes;32;138;23;14;91;167;72;238,9;115;10,75;6,8;3;1,84;2;0
52;510;4129357;no;yes;38;169;29;19;88;226;97;172;86;7,74;8,2;3;2,21;0;0
64;415;4023599;no;yes;27;201;34;12;101;144;89;150,2;127;6,76;12,3;3;3,32;1;0
12;510;3795211;yes;no;0;217;37;10;117;117;126;220;110;9,9;9,8;4;2,65;2;0
48;415;4059217;no;no;0;190;32;27;92;318;85;133,4;113;6;8,3;4;2,24;2;0
181;408;3409200;no;no;0;143;24;17;91;196;58;223,3;95;10,05;6;7;1,62;1;0
168;415;3399026;no;yes;42;97;17;17;57;204;98;173,9;124;7,83;11,4;2;3,08;2;0
155;415;3434772;no;no;0;181;31;14;111;168;92;168,5;122;7,58;11,3;3;3,05;3;0
105;510;3452108;no;no;0;246;42;22;83;256;101;169;151;7,61;3,8;4;1,03;0;0
11;415;4014650;no;no;0;143;24;25;130;289;50;194;100;8,73;9,7;6;2,62;2;0
182;415;4003945;no;no;0;105;18;17;111;199;120;258,2;91;11,62;8;5;2,16;2;0
104;415;3383781;no;no;0;156;27;16;93;193;54;222,7;94;10,02;13,1;5;3,54;1;0
102;415;3426316;no;no;0;115;20;7;125;82;126;304,3;101;13,69;12;4;3,24;0;0
122;415;3365920;no;no;0;233;40;17;96;206;120;213,7;91;9,62;11,9;2;3,21;0;0
41;415;3321060;no;no;0;144;24;13;117;152;108;194,4;110;8,75;8,6;3;2,32;1;0
132;415;4183426;no;no;0;177;30;21;132;244;80;176,3;120;7,93;9,1;4;2,46;2;0
76;415;4086326;no;no;0;263;45;20;148;230;69;170,6;101;7,68;11,4;5;3,08;1;1
13;415;3346142;no;no;0;146;25;13;74;149;92;216,7;96;9,75;11,3;3;3,05;1;0
115;415;3366128;no;yes;33;145;25;17;72;195;157;242,3;138;10,9;14,2;3;3,83;2;0
67;408;4066708;no;no;0;168;29;14;91;168;69;110,3;71;4,96;8,4;12;2,27;1;0
154;510;3888670;no;no;0;167;28;13;99;155;97;189,4;89;8,52;7,2;5;1,94;0;0
100;510;3635853;no;no;0;143;24;17;87;196;88;122,1;117;5,49;7,8;8;2,11;2;0
146;510;3836544;yes;no;0;133;23;22;65;263;93;214,3;128;9,64;11,2;3;3,02;1;0
148;415;3782940;no;yes;11;253;43;24;129;284;88;262,8;99;11,83;12,3;1;3,32;1;0
67;415;3387683;no;yes;28;95;16;25;94;291;73;159,6;114;7,18;10;2;2,7;2;0
161;510;3292786;yes;no;0;194;33;21;106;249;105;254,9;129;11,47;12,9;1;3,48;1;1
70;415;3699465;no;no;0;223;38;18;114;216;113;223,5;122;10,06;0;0;0;1;0
116;510;3373769;no;no;0;202;34;20;82;232;95;226,1;130;10,17;16,5;5;4,46;0;0
99;415;4006257;no;yes;42;216;37;20;125;232;104;215,5;100;9,7;9,3;4;2,51;2;1
87;415;4116663;no;no;0;146;25;15;108;172;102;167,5;66;7,54;5,3;9;1,43;1;0
87;510;3843101;no;no;0;235;40;12;85;141;91;204,3;93;9,19;9,5;5;2,57;1;0
70;408;3395329;no;no;0;199;34;18;111;214;115;171,2;105;7,7;10,6;6;2,86;2;0
131;408;3889944;no;no;0;94;16;18;80;215;101;179,7;108;8,09;13,1;9;3,54;2;0
119;510;4031769;no;no;0;190;32;18;74;216;113;161,2;111;7,25;10;1;2,7;2;0
119;408;3901612;no;yes;32;143;24;18;77;208;126;171;102;7,69;12;2;3,24;3;0
87;510;4217214;yes;no;0;134;23;14;80;165;71;173,1;102;7,79;10,7;5;2,89;0;0
112;415;3386962;no;no;0;112;19;10;92;114;143;146,8;79;6,61;14,1;3;3,81;5;1
75;415;3339826;no;no;0;123;21;18;89;211;104;261,4;91;11,76;10,7;2;2,89;2;0
150;510;4118549;no;no;0;189;32;19;77;221;105;238,7;117;10,74;9,2;5;2,48;4;0
161;510;3819234;no;yes;38;240;41;17;112;202;102;206,1;112;9,27;16,1;6;4,35;0;0
91;510;3879855;yes;yes;24;94;16;16;112;183;128;240,7;133;10,83;9,9;3;2,67;0;0
124;415;3716990;no;no;0;159;27;18;104;211;77;179,3;104;8,07;10,2;8;2,75;3;0
94;510;4173046;yes;no;0;243;41;13;109;147;88;94,9;99;4,27;7,2;4;1,94;4;0
217;408;3857082;no;no;0;176;30;14;115;159;128;306,6;107;13,8;9,3;3;2,51;4;0
158;510;3655886;no;no;0;221;38;21;129;242;108;233,3;75;10,5;6,4;5;1,73;0;0
102;415;3735196;no;no;0;144;25;23;87;267;128;217,6;59;9,79;7,1;7;1,92;0;0
85;510;3276194;no;no;0;212;36;19;107;228;103;163,3;116;7,35;7,7;3;2,08;0;0
79;510;3814565;no;no;0;147;25;14;72;166;102;243,2;107;10,94;8,4;9;2,27;1;0
139;510;3579832;no;yes;25;96;16;15;112;179;70;182,1;84;8,19;12,9;10;3,48;2;0
103;415;3964845;no;no;0;263;45;15;118;179;69;214,7;112;9,66;10,3;2;2,78;0;0
98;415;3786772;yes;no;0;13;2;22;67;257;90;169,4;88;7,62;7,7;9;2,08;1;0
78;408;3534296;no;no;0;162;28;16;116;192;86;240,6;100;10,83;10,1;3;2,73;2;0
50;408;3628331;no;no;0;184;31;5;107;59;118;202,6;99;9,12;8,7;3;2,35;1;0
161;415;3624685;no;no;0;178;30;12;109;147;86;137,6;78;6,19;8,5;2;2,3;1;0
67;408;3831431;no;no;0;201;34;8;101;98;122;202,5;119;9,11;7;3;1,89;0;0
86;415;3322258;no;yes;38;123;21;11;158;134;119;138,2;103;6,22;13,3;4;3,59;1;0
92;510;3758304;no;no;0;208;35;17;125;199;76;76,4;97;3,44;8,6;6;2,32;0;0
174;415;3405580;no;no;0;239;41;16;72;189;124;105,6;116;4,75;8,8;3;2,38;1;0
124;510;3621490;no;no;0;193;33;8;97;90;99;172,8;104;7,78;15,3;3;4,13;1;0
132;415;3364281;no;yes;31;175;30;21;101;246;105;172,8;76;7,78;10,3;9;2,78;1;0
190;415;3611315;no;yes;26;117;20;12;71;146;88;175,1;103;7,88;9,9;3;2,67;1;0
101;510;3425906;no;no;0;94;16;13;127;150;104;241,1;116;10,85;10,7;2;2,89;1;0
185;415;4057904;yes;yes;30;154;26;10;114;119;106;258,4;105;11,63;12,9;3;3,48;2;0
68;415;3494762;no;yes;29;240;41;17;82;204;105;167,8;70;7,55;9,9;6;2,67;0;0
117;510;3853263;no;yes;25;216;37;19;140;224;69;267,9;112;12,06;11,8;4;3,19;0;0
118;408;4059496;no;no;0;187;32;15;97;178;89;233,4;97;10,5;12,2;6;3,29;1;0
124;415;3966775;no;no;0;167;28;20;119;233;143;109,6;115;4,93;10,3;5;2,78;0;0
22;510;3936475;no;no;0;160;27;19;108;218;88;192,9;115;8,68;12,5;4;3,38;1;0
75;415;3797779;no;no;0;143;24;18;92;209;142;173;96;7,79;11,9;9;3,21;1;0
134;408;4088650;no;no;0;205;35;20;122;241;155;179,1;107;8,06;5;9;1,35;1;0
164;408;4003497;no;yes;25;219;37;13;88;152;99;50,1;60;2,25;14,3;6;3,86;1;0
44;510;4079244;no;no;0;143;24;14;77;170;114;215,8;77;9,71;7,6;4;2,05;1;0
177;415;4068809;no;no;0;233;40;15;106;175;97;212,2;77;9,55;12,5;7;3,38;2;0
110;408;3581778;no;no;0;162;28;21;81;248;89;155,5;99;7;8,9;8;2,4;0;0
53;415;3374339;no;yes;27;26;4;18;119;207;96;228,1;64;10,26;6,5;7;1,76;1;0
108;415;3447197;no;no;0;154;26;10;123;112;86;246,4;75;11,09;15,4;4;4,16;4;1
80;408;3337631;no;no;0;322;55;19;113;222;95;162,8;123;7,33;6,7;8;1,81;0;1
158;408;3726623;no;no;0;210;36;19;112;221;82;210;93;9,45;8,2;3;2,21;1;0
114;415;3632602;no;no;0;192;33;15;88;175;78;220,3;118;9,91;0;0;0;0;0
64;408;3877757;no;yes;19;291;49;19;150;227;123;219,1;67;9,86;7,5;2;2,03;1;0
88;415;3975381;no;no;0;216;37;18;115;216;85;171,3;65;7,71;11,8;1;3,19;3;0
82;510;4064604;yes;no;0;209;36;18;101;214;87;175,1;86;7,88;12,4;6;3,35;3;0
111;415;3769513;no;no;0;256;44;17;97;204;129;171,3;84;7,71;12,3;5;3,32;3;0
60;408;3601852;no;no;0;253;43;19;97;221;121;109,9;100;4,95;12,4;4;3,35;2;0
113;408;4217270;no;no;0;132;22;21;72;248;107;246,2;123;11,08;6,9;6;1,86;3;0
109;408;3719482;no;no;0;217;37;18;115;207;142;268;106;12,06;8,2;4;2,21;1;0
105;510;3374101;no;yes;42;102;17;19;79;223;97;241,6;77;10,87;12,9;2;3,48;0;0
85;510;4202796;no;no;0;212;36;16;100;185;88;164,3;131;7,39;13,3;4;3,59;2;0
131;510;3664225;no;no;0;153;26;17;86;199;81;164,4;83;7,4;10,4;3;2,81;0;0
59;510;3984567;no;no;0;166;28;20;95;239;87;123,2;108;5,54;10;3;2,7;2;0
148;408;3884571;no;no;0;185;31;14;87;170;96;165,1;104;7,43;9,5;13;2,57;1;0
210;408;3608666;no;no;0;105;18;13;121;150;71;255,1;67;11,48;6,5;8;1,76;2;0
115;415;3333704;no;no;0;245;42;14;105;159;109;229,9;74;10,35;7,2;8;1,94;0;0
106;510;3832566;no;no;0;274;47;17;120;199;82;160,8;62;7,24;6;3;1,62;1;0
93;415;4065584;no;no;0;98;17;21;78;250;129;248,2;114;11,17;14,2;4;3,83;1;0
57;415;3444691;no;yes;29;280;48;19;121;223;109;251,7;94;11,33;13;2;3,51;1;0
98;510;3479737;no;no;0;187;32;17;127;196;88;181,8;129;8,18;5,1;4;1,38;1;0
157;415;3337961;no;no;0;276;47;14;95;166;119;151,6;79;6,82;2,2;4;0,59;3;0
116;415;3642439;no;yes;35;200;34;23;104;273;89;214,5;100;9,65;8,3;4;2,24;1;0
30;510;4118043;no;no;0;162;28;21;96;244;122;180,1;89;8,1;9,1;4;2,46;2;0
111;510;3325084;no;no;0;177;30;9;128;103;56;213,7;84;9,62;10,5;2;2,84;4;1
52;415;4134831;no;no;0;166;28;17;78;206;89;213,6;124;9,61;12,2;6;3,29;0;0
72;415;3434806;no;no;0;218;37;16;93;190;113;182,6;91;8,22;10,4;5;2,81;4;0
135;510;4018735;no;yes;28;201;34;21;100;247;117;154,8;131;6,97;12,9;4;3,48;2;1
86;510;3918626;no;no;0;191;32;15;115;180;130;258,5;89;11,63;10,1;5;2,73;3;0
98;415;3275817;no;yes;29;180;31;16;97;189;89;164,3;76;7,39;12,8;7;3,46;3;0
151;510;3814712;no;no;0;236;40;7;104;81;91;212,8;116;9,58;5,8;2;1,57;3;0
118;415;3353320;no;no;0;140;24;16;112;187;60;207,9;155;9,36;7,9;1;2,13;0;0
117;415;4158780;no;no;0;145;25;22;115;259;66;253,2;113;11,39;7,4;9;2;2;0
55;510;3621146;no;no;0;189;32;10;100;119;99;248,1;87;11,16;17,1;6;4,62;0;0
82;408;3527413;no;no;0;101;17;13;93;156;104;304,4;93;13,7;13,3;2;3,59;0;0
152;415;3876716;no;no;0;206;35;25;98;293;82;43,7;121;1,97;10,6;4;2,86;1;0
108;408;3521127;no;yes;15;165;28;23;85;267;93;250,7;114;11,28;10,9;4;2,94;1;0
98;408;3681288;no;no;0;165;28;17;129;203;113;172,3;94;7,75;12,5;7;3,38;1;1
130;415;4035279;no;no;0;156;27;22;95;256;97;262,9;103;11,83;11,7;3;3,16;3;0
136;408;3979333;yes;no;0;199;34;18;122;215;114;150,9;105;6,79;11,8;7;3,19;1;0
47;415;4117353;no;no;0;155;26;16;116;188;85;247;73;11,12;12,3;4;3,32;3;0
189;415;3832537;no;no;0;208;35;20;106;237;123;179,1;120;8,06;11,3;5;3,05;3;0
107;415;3304419;no;no;0;157;27;14;79;163;124;150;138;6,75;12,1;6;3,27;1;0
91;415;3907930;no;no;0;154;26;14;165;168;121;239,9;81;10,8;11,7;4;3,16;5;1
159;415;3625111;no;no;0;189;32;21;105;246;147;242;106;10,89;10,4;5;2,81;1;1
11;408;3586796;no;yes;24;132;22;20;98;230;111;283,7;87;12,77;10;3;2,7;2;0
167;415;4097494;no;no;0;166;28;21;85;243;135;229,2;95;10,31;9,9;5;2,67;1;0
111;408;4001636;no;no;0;142;24;10;75;123;106;229,5;94;10,33;12,8;9;3,46;2;0
99;408;3892747;no;yes;19;88;15;19;103;223;86;182,3;112;8,2;7,3;4;1,97;2;0
159;415;4152176;no;yes;19;184;31;17;78;195;71;225,6;101;10,15;16,9;3;4,56;0;0
114;415;3778067;yes;yes;31;175;30;19;104;224;92;116,3;91;5,23;12,3;10;3,32;2;0
71;415;3627835;no;no;0;103;18;12;103;139;79;164,8;98;7,42;9;2;2,43;2;0
122;415;3615225;no;no;0;35;6;15;62;181;89;251,6;58;11,32;12,7;2;3,43;1;0
100;408;3333447;no;yes;25;247;42;12;94;141;112;189,8;109;8,54;13;5;3,51;1;0
83;415;3413044;no;yes;37;79;13;18;109;211;101;179,7;102;8,09;11,8;4;3,19;1;0
64;408;3507306;no;no;0;148;25;14;73;165;101;216;125;9,72;12,3;2;3,32;5;1
105;408;3538849;no;no;0;206;35;22;84;256;138;117,1;91;5,27;9;3;2,43;1;0
144;415;4023476;no;yes;33;252;43;17;87;198;118;209,2;97;9,41;12,2;3;3,29;2;0
106;415;3386018;yes;yes;26;270;46;18;111;215;90;254;133;11,43;14,4;7;3,89;1;1
19;510;4093520;no;yes;34;157;27;19;97;224;97;260,9;135;11,74;11,3;1;3,05;1;0
46;408;3571085;no;no;0;139;24;19;81;224;113;173,1;77;7,79;13,6;6;3,67;1;0
127;510;3533285;no;no;0;220;37;16;108;188;124;172,7;113;7,77;11,7;3;3,16;2;0
9;415;4099885;no;yes;39;214;36;14;108;169;115;189,7;117;8,54;10,1;3;2,73;1;0
157;415;3887701;no;no;0;196;33;18;74;213;96;196,8;81;8,86;7,9;6;2,13;1;0
105;415;3858184;no;no;0;106;18;20;71;240;83;147,7;114;6,65;5,3;4;1,43;6;1
105;415;3452863;no;yes;29;179;31;23;113;275;100;246,1;105;11,07;10;5;2,7;0;0
155;408;3536300;no;no;0;217;37;12;30;144;125;135,3;106;6,09;10,8;1;2,92;2;0
31;415;3895649;no;no;0;177;30;13;129;153;105;162,9;92;7,33;5,1;2;1,38;0;0
161;415;3788137;no;no;0;152;26;19;117;219;87;224,7;68;10,11;4;5;1,08;1;0
95;408;3404627;no;yes;32;262;45;14;123;165;82;194,3;57;8,74;10,6;5;2,86;0;0
122;415;3526833;no;no;0;174;30;8;110;92;84;211,7;103;9,53;9,7;7;2,62;3;0
37;415;4202000;yes;no;0;107;18;13;76;147;89;235,8;113;10,61;9,6;8;2,59;2;0
132;415;3685437;no;no;0;193;33;11;106;128;94;162,1;119;7,29;11,6;4;3,13;5;1
119;408;4188170;no;yes;24;217;37;12;94;139;52;139,3;85;6,27;11,3;4;3,05;0;0
16;408;4039417;no;no;0;210;36;15;89;173;85;94,1;102;4,23;8,8;4;2,38;1;0
99;408;3306165;no;no;0;95;16;18;105;207;101;136;117;6,12;5,6;5;1,51;1;0
76;408;4124185;no;yes;26;215;36;17;110;205;87;134,6;140;6,06;8,1;2;2,19;1;0
167;415;4094734;no;no;0;132;22;18;120;211;96;168,3;97;7,57;11,1;4;3;4;1
129;415;3489828;no;no;0;168;29;18;117;217;129;81,6;100;3,67;11,8;7;3,19;1;0
116;408;4188850;no;no;0;146;25;15;123;177;113;212,6;102;9,57;7,8;5;2,11;1;0
60;415;3308351;yes;no;0;183;31;18;110;207;93;203,8;119;9,17;11,1;6;3;1;0
128;415;3477773;no;no;0;103;18;21;122;246;123;161,1;95;7,25;6,4;7;1,73;0;0
47;408;3926841;no;yes;28;112;19;13;70;155;106;166,7;105;7,5;10,6;2;2,86;0;0
40;510;3542189;yes;no;0;171;29;15;55;179;108;281,9;89;12,69;8,2;9;2,21;3;0
173;510;3499060;no;no;0;173;29;12;78;143;91;102;63;4,59;10,9;2;2,94;0;0
157;510;3341311;no;yes;30;194;33;21;107;243;108;322,2;114;14,5;7,1;5;1,92;1;0
66;408;4153120;no;yes;32;188;32;11;117;130;90;132,3;113;5,95;12;3;3,24;2;0
50;415;3875891;yes;yes;26;307;52;25;94;289;78;174,9;109;7,87;8;3;2,16;0;0
72;415;3688026;no;no;0;118;20;14;106;167;136;214,2;106;9,64;12,2;3;3,29;3;0
130;510;3329446;no;no;0;154;26;18;95;206;106;233,7;75;10,52;12,9;1;3,48;1;0
143;408;3935284;no;no;0;156;26;18;101;213;89;237,9;61;10,71;7,6;11;2,05;1;0
89;510;3761677;yes;no;0;126;21;18;108;213;90;181,7;108;8,18;5,4;5;1,46;1;0
108;415;3922268;no;no;0;199;34;19;104;224;92;140,1;57;6,3;15,2;2;4,1;0;0
32;408;3964311;no;no;0;158;27;15;88;181;132;132,5;102;5,96;12,8;3;3,46;1;0
166;415;3634005;no;no;0;203;35;14;81;168;110;132;124;5,94;9,2;5;2,48;2;0
109;408;3449966;no;no;0;222;38;19;113;219;122;266;88;11,97;10,9;5;2,94;1;0
72;408;3377377;no;yes;39;93;16;23;98;271;115;167,1;83;7,52;5,8;7;1,57;1;0
134;415;3737037;no;yes;32;217;37;9;78;102;111;174;83;7,83;8,6;2;2,32;0;0
13;415;3567580;no;no;0;193;33;17;89;194;90;186,5;104;8,39;9,7;2;2,62;4;0
90;415;3903401;no;no;0;113;19;16;108;189;63;271,8;124;12,23;14,1;4;3,81;3;0
111;415;3509313;no;yes;36;166;28;20;54;239;109;108,8;92;4,9;11,2;2;3,02;3;0
101;408;4209009;no;yes;23;262;45;13;101;157;80;129,1;100;5,81;7,3;14;1,97;1;0
72;415;4152641;no;no;0;208;35;17;92;196;110;184,8;124;8,32;13,1;4;3,54;0;0
67;510;3924929;no;yes;35;245;42;13;89;148;102;274;136;12,33;7,5;6;2,03;1;0
172;408;3465068;no;no;0;287;49;15;108;178;125;153,2;98;6,89;14,4;2;3,89;3;1
154;510;3892631;no;yes;32;192;33;14;82;165;134;205;74;9,23;9;1;2,43;2;0
69;510;3683808;no;no;0;194;33;21;122;242;81;215,8;80;9,71;9,7;3;2,62;2;0
123;415;4068599;no;no;0;211;36;18;92;217;102;214,8;104;9,67;9,8;7;2,65;3;0
130;415;3867456;no;yes;12;142;24;19;92;229;102;195,1;101;8,78;8,7;5;2,35;0;0
142;415;3574936;no;yes;26;221;37;20;94;240;126;254,3;109;11,44;5,9;9;1,59;2;0
29;415;3977411;no;no;0;157;27;12;122;145;75;281,8;92;12,68;9,3;2;2,51;1;0
87;408;3536218;no;yes;28;144;24;19;106;224;147;175,4;69;7,89;11,2;5;3,02;0;0
149;415;3695942;no;no;0;156;27;5;56;56;116;163,3;104;7,35;8,9;8;2,4;0;0
146;408;4168543;yes;no;0;160;27;18;63;208;112;177,6;98;7,99;9,2;3;2,48;2;0
88;415;3584576;yes;no;0;235;40;21;98;252;79;285,9;76;12,87;7,2;2;1,94;4;1
119;415;3525118;yes;yes;15;160;27;18;95;210;110;82,3;107;3,7;8,7;5;2,35;5;1
48;510;4082621;no;no;0;188;32;14;63;166;89;205,7;71;9,26;13,2;2;3,56;1;0
135;415;3533994;no;no;0;195;33;20;97;235;118;174,4;126;7,85;11;3;2,97;1;0
100;510;3674277;no;no;0;248;42;11;117;130;95;134,3;125;6,04;6,9;2;1,86;1;0
98;415;3543237;no;no;0;221;38;18;80;214;104;291,8;89;13,13;11,9;3;3,21;4;0
75;510;3948504;no;yes;26;119;20;18;86;214;118;132,6;99;5,97;13,4;3;3,62;2;0
180;415;3704139;no;yes;33;232;39;20;78;233;79;206,9;121;9,31;7,6;4;2,05;1;0
100;415;3826135;no;yes;25;216;37;22;90;258;92;180,2;157;8,11;11,6;4;3,13;1;0
119;415;3595718;no;yes;35;217;37;19;92;221;134;249,5;93;11,23;8;5;2,16;2;0
86;415;3853111;no;no;0;84;14;19;96;221;63;349,7;75;15,74;12,6;3;3,4;0;0
155;408;3534880;no;yes;39;183;31;17;106;205;101;263,7;90;11,87;5,1;7;1,38;1;0
78;415;3437019;yes;no;0;237;40;23;141;265;101;152,4;77;6,86;9,5;2;2,57;1;1
153;415;4196133;no;no;0;194;33;17;90;195;121;182,7;108;8,22;8,5;3;2,3;1;0
92;510;3507344;no;yes;25;134;23;18;112;206;111;180,6;118;8,13;9,7;4;2,62;0;0
13;510;3976064;no;yes;25;177;30;15;65;173;96;104,5;128;4,7;11,3;5;3,05;2;0
154;415;3636896;no;no;0;191;33;17;93;205;119;205,7;121;9,26;10,2;3;2,75;3;0
144;510;4169021;yes;yes;35;175;30;19;127;220;93;255,8;90;11,51;12,8;3;3,46;0;0
48;408;4083269;no;no;0;275;47;15;67;180;108;159;110;7,15;7,9;2;2,13;1;0
94;408;4089463;no;no;0;174;30;20;85;241;114;207,8;94;9,35;7,9;1;2,13;1;0
139;415;3407062;no;no;0;165;28;21;132;250;86;170,3;128;7,66;12,6;8;3,4;1;0
126;415;4174309;no;no;0;229;39;14;102;169;99;223,5;100;10,06;11,8;4;3,19;1;0
122;415;4212659;no;no;0;108;18;20;88;236;109;228,6;119;10,29;9,5;3;2,57;2;0
139;510;3832017;no;no;0;221;38;13;140;158;89;192,5;89;8,66;11,3;6;3,05;1;0
95;415;4116294;no;no;0;141;24;18;84;211;108;103,7;127;4,67;5,9;6;1,59;3;0
80;408;3329525;no;yes;31;166;28;20;92;238;74;150,7;84;6,78;10,7;4;2,89;4;0
131;415;4015012;no;yes;28;250;42;19;87;227;138;239,9;92;10,8;7,6;3;2,05;3;0
36;510;3688835;no;no;0;179;30;18;83;213;103;198;119;8,91;10,9;5;2,94;1;0
180;510;3511382;no;no;0;139;24;19;96;225;64;170,8;118;7,69;15,7;5;4,24;2;0
25;415;3597694;no;no;0;134;23;17;98;202;109;195,9;100;8,82;12,6;5;3,4;2;0
113;415;4195505;no;no;0;216;37;20;93;240;85;156,7;123;7,05;4,9;5;1,32;3;0
88;415;3414570;no;yes;31;182;31;18;91;213;120;207,8;104;9,35;11,4;4;3,08;1;0
120;415;3666991;no;no;0;178;30;14;97;168;113;120,5;93;5,42;9,3;9;2,51;1;0
74;415;3777399;no;no;0;106;18;12;84;140;104;90,9;81;4,09;11,4;3;3,08;1;0
109;510;3779092;no;no;0;171;29;20;101;240;82;119;112;5,36;11,4;4;3,08;2;0
162;510;3736681;no;yes;33;185;31;16;139;183;78;127,4;106;5,73;12,3;6;3,32;0;0
124;510;4177736;no;yes;37;161;27;17;109;204;79;231,5;87;10,42;8,9;4;2,4;1;0
177;408;3932812;no;no;0;85;14;22;77;258;109;210,5;66;9,47;7,5;5;2,03;2;0
91;510;3983176;no;no;0;218;37;20;71;230;116;232,1;110;10,44;10,6;2;2,86;1;0
105;408;3348694;no;no;0;271;46;19;98;226;110;178,8;60;8,05;8,8;5;2,38;0;1
24;510;3695449;no;no;0;243;41;16;91;184;77;184,3;109;8,29;15,3;6;4,13;0;1
48;510;3805246;no;no;0;128;22;4;71;48;78;116,3;80;5,23;8,9;3;2,4;0;0
86;408;3903873;no;no;0;126;21;14;115;169;112;154,6;95;6,96;9,8;7;2,65;2;0
163;510;3544568;no;no;0;179;30;18;56;216;79;152,7;84;6,87;10,6;2;2,86;4;0
91;510;3396968;no;no;0;159;27;22;109;255;142;82,4;73;3,71;10,1;4;2,73;0;0
56;510;3795933;no;no;0;151;26;14;79;162;87;167,7;115;7,55;11,7;5;3,16;3;0
147;415;3655682;yes;yes;24;220;37;18;118;209;116;352,5;111;15,86;8,1;4;2,19;3;0
64;415;3828518;no;no;0;168;29;16;116;192;94;166,5;98;7,49;10,1;3;2,73;2;0
108;510;3568449;no;yes;34;162;28;15;83;172;117;259,8;76;11,69;9,6;3;2,59;4;1
159;510;3333460;no;no;0;199;34;17;107;196;91;213,3;120;9,6;16,5;7;4,46;5;0
136;510;3758596;yes;no;0;257;44;20;90;230;104;143,6;82;6,46;9,1;10;2,46;3;0
116;415;3845907;no;yes;35;183;31;18;122;213;119;193,8;103;8,72;11;2;2,97;1;0
45;408;3732903;no;yes;38;197;33;22;92;254;108;261,8;85;11,78;7,7;2;2,08;1;0
122;415;3617702;no;no;0;140;24;20;120;231;128;188,1;127;8,46;11,2;5;3,02;2;0
138;415;3885850;no;no;0;194;33;16;83;190;97;232,2;102;10,45;9;3;2,43;5;0
132;415;4056298;no;no;0;118;20;18;66;214;108;239,5;94;10,78;8,8;5;2,38;1;0
101;415;3682074;yes;no;0;194;33;16;108;187;98;223;100;10,04;11,6;8;3,13;0;0
58;510;3285050;no;no;0;243;41;20;105;231;108;180,9;120;8,14;7,8;4;2,11;2;0
81;415;3955783;no;no;0;145;25;11;132;129;91;186,4;109;8,39;5,2;4;1,4;1;0
87;415;4207301;no;no;0;169;29;14;105;170;102;244,9;106;11,02;9,9;10;2,67;3;0
